Образец	Страна	Год	Хозяин	Длина контига, нт	Профиль	Идентичность, %	Длина выравнивания, амк	Мисматчи, амк	Начало контига	Конец контига	Начало референса	Конец референса	Длина референса, амк	Покрытие контига, %	Покрытие референса, %	E-value	Bit-score	Бласт хит	Инфо	Источник
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2510	Crohivirus|polyprotein	30.7	853	423	16	2451	9	734	1165	97.1	62.3	4.86e-98	333.0	YP_009342287.1 hypothetical protein 2 [Wuhan arthropod virus 2]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	4251	Hepatovirus|polyprotein	45.9	1370	617	4250	177	427	1684	1701	95.8	74.0	0.00e+00	1196.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	523	Crohivirus|polyprotein	61.5	174	64	523	2	15	185	755	99.8	22.6	2.55e-68	223.0	YP_009329986.1 hypothetical protein 2 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	216	Hepatovirus|polyprotein	74.6	71	18	3	215	1874	1944	2297	98.6	3.1	1.59e-33	123.0	YP_009407937.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 4]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	378	Astroviridae|1A	81.5	119	22	378	22	183	301	302	94.4	39.4	5.69e-66	204.0	YP_009664788.1 polyprotein 1a, partial [Mamastrovirus 18]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	568	Parechovirus|polyprotein_custom	93.1	188	13	3	566	136	323	895	99.3	21.0	1.56e-116	353.0	NP_647482.1 structural polyprotein, partial [Cricket paralysis virus]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2857	Parechovirus|polyprotein_custom	41.1	436	245	1366	74	9	437	441	45.3	97.3	1.18e-101	327.0	YP_009337376.1 hypothetical protein 2 [Wenzhou sobemo-like virus 4]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	742	Bopivirus|polyprotein	27.5	244	151	42	740	2541	2769	3214	94.2	7.1	1.63e-15	79.0	YP_009315888.1 polyprotein [Burke-Gilman virus]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1067	Crohivirus|polyprotein	41.2	379	176	1043	3	498	861	1165	97.6	31.2	2.81e-79	266.0	YP_009342287.1 hypothetical protein 2 [Wuhan arthropod virus 2]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2358	Crohivirus|polyprotein	30.2	825	436	2357	3	137	861	1165	99.9	62.2	1.01e-91	315.0	YP_009342287.1 hypothetical protein 2 [Wuhan arthropod virus 2]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	337	Ampivirus|polyprotein	82.1	112	19	337	2	1446	1556	1870	99.7	5.9	1.37e-57	194.0	YP_009336557.1 hypothetical protein 1 [Hubei orthoptera virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1829	Astroviridae|2	58.0	540	206	1	1599	213	738	738	87.4	71.3	3.18e-207	599.0	YP_009664782.1 capsid protein precursor [Mamastrovirus 14]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2262	Parechovirus|polyprotein_custom	76.9	606	130	2260	446	1637	2233	2234	80.2	26.7	0.00e+00	955.0	YP_009336506.1 hypothetical protein 1 [Hubei orthoptera virus 3]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	435	Astroviridae|1A	58.7	138	28	394	2	1	116	302	90.3	38.4	3.52e-35	126.0	YP_009664788.1 polyprotein 1a, partial [Mamastrovirus 18]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	437	Rafivirus|polyprotein	27.5	138	77	416	33	632	756	866	87.9	14.4	1.15e-05	47.0	YP_009015655.1 gp352 [Bacillus phage G]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	948	Oscivirus|polyprotein	60.3	315	125	3	947	383	697	1701	99.7	18.5	1.95e-131	412.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1904	Passerivirus|polyprotein	38.9	311	185	975	1904	1138	1444	1954	48.8	15.7	4.09e-64	233.0	YP_010802428.1 putative non-structural polyprotein [Solenopsis invicta virus 6]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	413	Hepatovirus|polyprotein	29.0	131	83	385	23	2122	2252	2901	87.9	4.5	4.47e-09	56.6	YP_009336612.1 hypothetical protein [Hubei picorna-like virus 39]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	10372	Hepatovirus|polyprotein	52.7	1827	766	9388	4001	110	1869	1870	51.9	94.1	0.00e+00	1705.0	YP_009336557.1 hypothetical protein 1 [Hubei orthoptera virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1130	Parechovirus|polyprotein_custom	43.5	379	168	1046	6	22	386	1154	92.1	31.6	1.06e-79	268.0	YP_009342328.1 hypothetical protein 2 [Wuhan insect virus 11]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	564	Harkavirus|polyprotein	90.4	187	18	3	563	453	639	1870	99.5	10.0	1.10e-110	349.0	YP_009336557.1 hypothetical protein 1 [Hubei orthoptera virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	330	Astroviridae|1A	29.7	101	67	315	16	287	384	852	90.9	11.5	6.48e-07	49.3	YP_005271207.1 ORF1a [Astrovirus wild boar/WBAstV-1/2011/HUN]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	611	Limnipivirus|polyprotein	59.1	203	83	2	610	148	350	532	99.7	38.2	3.33e-84	261.0	YP_009333350.1 RdRp [Beihai partiti-like virus 2]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	588	Avisivirus|polyprotein	33.8	74	48	80	301	20	92	151	37.8	48.3	9.90e-04	41.2	YP_009603839.1 transcriptional regulator [Roseobacter phage RDJL Phi 2]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	454	Parechovirus|polyprotein	45.4	141	72	425	6	763	899	1165	92.5	11.8	8.80e-27	107.0	YP_009342287.1 hypothetical protein 2 [Wuhan arthropod virus 2]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	410	Parechovirus|polyprotein_custom	51.5	136	66	409	2	433	568	1701	99.5	8.0	7.85e-44	155.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	460	Hepatovirus|polyprotein	78.9	133	26	2	400	838	968	2317	86.7	5.7	9.54e-66	219.0	YP_009337002.1 hypothetical protein 4 [Shuangao insect virus 8]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1496	Crohivirus|polyprotein	48.8	449	221	41	1375	6	449	470	89.2	94.5	3.47e-144	424.0	YP_009329882.1 RdRp [Wuhan insect virus 23]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	803	Cosavirus|polyprotein	98.1	267	5	1	801	1458	1724	2007	99.8	13.3	5.43e-179	543.0	YP_009389287.1 non-structural polyprotein [Big Sioux River virus]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	493	Parechovirus|polyprotein_custom	42.9	154	87	478	20	2553	2706	3135	93.1	4.9	2.73e-28	112.0	YP_009337372.1 hypothetical protein [Hubei picorna-like virus 43]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1601	Cosavirus|polyprotein	48.3	526	244	1549	2	201	708	1701	96.7	29.9	4.61e-150	473.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	564	Parechovirus|polyprotein	38.7	75	43	112	330	19	92	151	38.8	49.0	3.56e-04	42.4	YP_009603839.1 transcriptional regulator [Roseobacter phage RDJL Phi 2]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	385	Crohivirus|polyprotein	67.7	127	41	383	3	1839	1965	2145	99.0	5.9	2.04e-60	202.0	YP_009407943.1 RNA-dependent RNA polymerase, partial [Lasius niger virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	340	Astroviridae|1B	55.1	107	48	13	333	2455	2561	2872	94.4	3.7	2.38e-37	136.0	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1424	Picornaviridae|polyprotein	65.5	223	77	1335	667	56	278	284	47.0	78.5	2.07e-110	330.0	YP_010805787.1 replication-associated protein [Army ant associated cyclovirus 9]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	379	Rosavirus|polyprotein	65.9	126	43	378	1	1238	1363	1870	99.7	6.7	1.33e-50	174.0	YP_009336557.1 hypothetical protein 1 [Hubei orthoptera virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	10048	Hepatovirus|polyprotein	45.9	1761	836	783	5942	16	1701	1701	51.4	99.1	0.00e+00	1499.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	868	Harkavirus|polyprotein	41.0	290	160	860	21	2542	2830	2901	96.8	10.0	4.56e-60	209.0	YP_009336612.1 hypothetical protein [Hubei picorna-like virus 39]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1385	Hepatovirus|polyprotein	24.4	324	230	369	1319	217	532	2672	68.7	11.8	5.00e-24	109.0	YP_009337019.1 hypothetical protein 1 [Hubei picorna-like virus 74]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	5288	Hepatovirus|polyprotein	44.5	1591	744	5271	559	213	1684	1701	89.1	86.5	0.00e+00	1302.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2997	Crohivirus|polyprotein	93.4	843	56	468	2996	1	843	2143	84.4	39.3	0.00e+00	1620.0	YP_009508298.1 polyprotein [Shanbavirus A]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2307	Cosavirus|polyprotein	40.2	645	333	25	1944	246	842	859	83.2	69.5	7.56e-118	378.0	YP_009337436.1 RNA-dependent RNA polymerase [Wenzhou narna-like virus 8]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	583	Rosavirus|polyprotein	97.9	193	4	3	581	434	626	2007	99.3	9.6	1.60e-123	386.0	YP_009389287.1 non-structural polyprotein [Big Sioux River virus]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	599	Cosavirus|polyprotein	47.2	193	101	4	579	289	481	647	96.2	29.8	2.84e-54	185.0	YP_009272817.1 RNA-dependent RNA polymerase [Duwamo virus]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2732	Astroviridae|1B	46.8	250	132	754	5	12	260	433	27.5	57.5	1.71e-68	237.0	YP_009330084.1 hypothetical protein 2 [Hubei sobemo-like virus 29]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	427	Crohivirus|polyprotein	52.4	145	62	2	427	367	507	755	99.8	18.7	3.94e-42	150.0	YP_009329986.1 hypothetical protein 2 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	260	Passerivirus|polyprotein	68.6	86	27	260	3	1198	1283	1870	99.2	4.6	6.00e-36	130.0	YP_009336557.1 hypothetical protein 1 [Hubei orthoptera virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	3160	Crohivirus|polyprotein	36.1	1077	630	3156	28	406	1458	2145	99.0	49.1	1.58e-212	668.0	YP_009407943.1 RNA-dependent RNA polymerase, partial [Lasius niger virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	428	Aalivirus|polyprotein	60.2	133	52	1	396	46	178	178	92.5	74.7	5.35e-59	183.0	YP_009203428.1 DNA methyltransferase [Mannheimia phage vB_MhS_535AP2]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	3378	Hepatovirus|polyprotein	40.6	855	460	2665	209	2206	3048	3050	72.7	27.6	4.81e-173	568.0	YP_009336552.1 hypothetical protein [Hubei tick virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	3369	Hepatovirus|polyprotein	39.7	247	134	3368	2664	1524	1767	1831	20.9	13.3	7.55e-41	168.0	YP_009337682.1 hypothetical protein 1 [Wenzhou picorna-like virus 26]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	8757	Cosavirus|polyprotein	86.1	2833	390	8501	6	1	2830	2858	97.0	99.0	0.00e+00	5001.0	NP_049374.1 polyprotein [Sacbrood virus]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2136	Pasivirus|polyprotein	73.3	266	14	798	1	1	209	277	37.4	75.5	2.37e-132	394.0	YP_009104366.1 rolling circle replication initiator protein [Cyclovirus ZM36a]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2572	Pasivirus|polyprotein	29.2	705	465	2175	94	212	893	3113	80.9	21.9	3.07e-73	266.0	YP_009345020.1 hypothetical protein [Zhejiang mosquito virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2420	Oscivirus|polyprotein	41.1	355	201	1060	5	3	352	441	43.6	79.4	2.23e-82	273.0	YP_009337376.1 hypothetical protein 2 [Wenzhou sobemo-like virus 4]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	546	Hepatovirus|polyprotein	65.3	170	59	2	511	1362	1531	1701	93.4	10.0	1.14e-72	240.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	1302	Parechovirus|polyprotein_custom	94.2	241	14	580	1302	1	241	752	55.5	32.0	4.28e-158	467.0	YP_009380529.1 polyprotein, partial [Aphis glycines virus 3]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	333	Hepatovirus|polyprotein	84.5	110	17	332	3	1711	1820	1870	99.1	5.9	4.16e-59	198.0	YP_009336557.1 hypothetical protein 1 [Hubei orthoptera virus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	345	Aquamavirus|polyprotein	61.9	113	42	2	337	412	524	2050	97.4	5.5	2.80e-38	139.0	YP_001497152.1 polyprotein [Seal picornavirus type 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	511	Hepatovirus|polyprotein	72.4	170	47	1	510	2719	2888	3187	99.8	5.3	2.04e-84	273.0	YP_009553259.1 polyprotein [Psammotettix alienus iflavirus 1]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	2825	Astroviridae|1B	51.1	360	174	1117	44	8	367	372	38.0	96.8	2.27e-117	366.0	YP_009330130.1 hypothetical protein [Hubei sobemo-like virus 41]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
SRR28250680	Kenya	2015	Miniopterus sp. clade 1 TD-2020	5477	Kunsagivirus|polyprotein	70.9	1827	526	2	5476	52	1875	2585	100.0	70.6	0.00e+00	2684.0	YP_009337269.1 hypothetical protein 1 [Hubei picorna-like virus 55]	BioProject: PRJNA1083756 | SRA Study: SRP493777 | Experiment: SRX23861059 | source_file: batch_2/best_blast_hits.tsv	batch_2/best_blast_hits.tsv
