Образец	Страна	Год извлечения	Хозяин	Длина контига	Профиль	На что бластанулось	Bitscore	Информация
SRR33769988				822	Caliciviridae	nudix hydrolase [Acanthamoeba castellanii medusavirus]	72.8	
SRR19115554	Switzerland	2020	Myotis myotis	413	Limnipivirus	hypothetical protein QJV43_gp45 [Serratia phage Serbin]	72.4	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	536	Hepatovirus	hypothetical protein 1 [Hubei picorna-like virus 67]	72.4	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				671	Hunnivirus	Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]	72.4	
SRR19115554	Switzerland	2020	Myotis myotis	348	Mamastrovirus	major tail protein [Salmonella phage 9NA]	72.4	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	502	Rosavirus	hypothetical protein [Wuhan insect virus 13]	72.4	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	657	Tottorivirus	mimivirus elongation factor aef-2 [Tupanvirus deep ocean]	72.4	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				360	Gallivirus	tail fiber protein [Curvibacter phage P26059B]	72.0	
SRR30793080				441	Vesivirus	SbcC-like subunit of palindrome specific endonuclease [Pseudomonas phage vB_PaeM_PS119XW]	72.0	
SRR30793080				1018	Astroviridae	hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]	72.0	
SRR19115554	Switzerland	2020	Myotis myotis	302	Hepatovirus	hypothetical protein 1 [Hubei picorna-like virus 77]	72.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	289	Astroviridae	hypothetical protein 1 [Wuhan arthropod virus 4]	72.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				484	Vesivirus	ORF B [Trichoplusia ni TED virus]	72.0	
SRR19115554	Switzerland	2020	Myotis myotis	553	Bopivirus	ABC transporter ATP-binding [Tenacibaculum phage pT24]	72.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	283	Gallivirus	hypothetical protein [Wuhan coneheads virus 1]	72.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR33769988				737	Salivirus	19.5g1 protein [Bracoviriform inaniti]	71.6	
SRR14381429	China	2020	Rhinolophus malayanus	874	Astroviridae	ORF1a [Mouse astrovirus M-52/USA/2008]	71.6	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR33769988				1022	Aquamavirus	diguanylate cyclase [Bacillus phage SP-15]	71.6	
SRR30793080				307	Avastrovirus	VRR-NUC domain-containing protein [Flavobacterium phage vB_FspS_snusmum6-1]	71.6	
SRR19115554	Switzerland	2020	Myotis myotis	5169	Aalivirus	tail completion or Neck1 protein [Brochothrix phage NF5]	71.6	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				3409	Senecavirus	pseudouridine synthase [Bodo saltans virus]	71.2	
SRR19115554	Switzerland	2020	Myotis myotis	485	Sapovirus	replication-associated protein [Odonata-associated circular virus-11]	71.2	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	406	Sapovirus	non-ribosomal peptide synthetase [Tupanvirus soda lake]	71.2	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	450	Aalivirus	DnaC-like helicase loader [Bacillus phage Mgbh1]	71.2	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	385	Astroviridae	hypothetical protein 1 [Hubei sobemo-like virus 13]	70.9	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	333	Vesivirus	hypothetical protein [Circovirus-like genome DHCV-6]	70.9	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	431	Hepatovirus	putative RNA dependent RNA polymerase [Aspergillus ochraceous virus]	70.5	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1009	Hepatovirus	RNA-dependent RNA polymerase [Verticillium dahliae partitivirus 1]	70.5	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				331	Harkavirus	ORF B [Trichoplusia ni TED virus]	70.5	
SRR19115554	Switzerland	2020	Myotis myotis	282	Tremovirus	hypothetical protein 2 [Beihai picorna-like virus 75]	70.5	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	947	Astroviridae	hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]	70.1	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	369	Hunnivirus	terminase large subunit [Staphylococcus phage StauST398-5]	70.1	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				423	Gallivirus	portal protein [Arthrobacter phage Amigo]	70.1	
SRR30793080				313	Lagovirus	transposase [Escherichia phage RCS47]	69.7	
SRR30793080				321	Harkavirus	RNA polymerase [Curvibacter phage P26059B]	69.7	
SRR33769988				616	Harkavirus	ORF B [Trichoplusia ni TED virus]	69.7	
SRR19115554	Switzerland	2020	Myotis myotis	349	Rosavirus	hypothetical protein 1 [Hubei sobemo-like virus 5]	69.3	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				453	Passerivirus	head maturation protease [Lactobacillus phage LBR48]	69.3	
SRR19115554	Switzerland	2020	Myotis myotis	482	Lagovirus	MAG capsid protein [Wigfec virus K19_558]	69.3	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14860657				18861	Livupivirus	AraC family transcriptional regulator [Escherichia phage ev099]	69.3	
SRR33769988				629	Hunnivirus	Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]	69.3	
SRR30793080				490	Harkavirus	putative helicase 2 [Mamestra configurata nucleopolyhedrovirus B]	69.3	
SRR30793080				392	Senecavirus	adenine phosphoribosyl transferase [Fadolivirus algeromassiliense]	68.9	
SRR19115554	Switzerland	2020	Myotis myotis	1124	Astroviridae	exonuclease [Acinetobacter phage YMC13/03/R2096]	68.9	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				400	Senecavirus	tail appendage [Citrobacter phage CVT22]	68.6	
SRR33769988				1439	Avastrovirus	aminopeptidase C [Phaeocystis globosa virus]	68.6	
SRR30793080				310	Mamastrovirus	DNA helicase (endogenous virus) [Clostridium phage phiCT453A]	68.6	
SRR19115554	Switzerland	2020	Myotis myotis	391	Gallivirus	replication associated protein [Chifec virus UA13_1817]	68.6	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	776	Caliciviridae	hypothetical protein 1 [Hubei picorna-like virus 74]	68.6	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	423	Aalivirus	tyrosine kinase family protein [Moumouvirus goulette]	68.2	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR33769988				413	Astroviridae	ATPase [Only Syngen Nebraska virus 5]	68.2	
SRR33769988				436	Livupivirus	carbohydrate kinase pfkb with cytidyltransferase-like domain [Fadolivirus algeromassiliense]	68.2	
SRR30793080				365	Aalivirus	hypothetical protein FDJ07_gp111 [Stenotrophomonas phage vB_SmaS_DLP_5]	67.8	
SRR30793080				304	Astroviridae	DNA adenine methylase [Enterococcus phage IME_EF3]	67.8	
SRR33769988				444	Vesivirus	ORF B [Trichoplusia ni TED virus]	67.8	
SRR14381429	China	2020	Rhinolophus malayanus	303	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	67.8	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	379	Aalivirus	replication-associated protein [Dragonfly circularisvirus]	67.8	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				729	Teschovirus	Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]	67.4	
SRR33769988				229	Vesivirus	Reverse Transcriptase, partial [Cladosporium fulvum T-1 virus]	67.4	
SRR14381429	China	2020	Rhinolophus malayanus	771	Ampivirus	RNA polymerase sigma factor [uncultured phage cr50_1]	67.4	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				346	Ampivirus	hypothetical protein [Enterococcus phage EF1]	67.4	
SRR25884871	China	2009	Hipposideros pomona	324	Livupivirus	neurovirulence protein ICP34.5 [Saimiriine alphaherpesvirus 1]	67.4	BioProject: PRJNA997461 | SRA Study: SRP458111 | Experiment: SRX21605033
SRR33769988				267	Ailurivirus	ORF B [Trichoplusia ni TED virus]	67.0	
SRR33769988				542	Astroviridae	19.5g1 protein [Bracoviriform inaniti]	67.0	
SRR19115554	Switzerland	2020	Myotis myotis	379	Harkavirus	hypothetical protein [Beihai picorna-like virus 123]	66.6	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				434	Cosavirus	polyprotein [Atlantic salmon swim bladder sarcoma virus]	66.6	
SRR19115554	Switzerland	2020	Myotis myotis	342	Avastrovirus	terminase large subunit [Bacillus phage vB_BaeroP_SYYB1]	66.6	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				594	Vesivirus	putative metalloendopeptidase [Cafeteria roenbergensis virus BV-PW1]	66.2	
SRR19115554	Switzerland	2020	Myotis myotis	344	Vesivirus	RdRp [Wuhan large pig roundworm virus 1]	66.2	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				255	Gallivirus	tail fiber protein [Marinomonas phage P12026]	66.2	
SRR19115554	Switzerland	2020	Myotis myotis	316	Sicinivirus	ribose-phosphate pyrophosphokinase [Staphylococcus phage phiIPLA-RODI]	66.2	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	534	Astroviridae	hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]	66.2	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				480	Sakobuvirus	Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]	65.9	
SRR14381429	China	2020	Rhinolophus malayanus	1057	Astroviridae	hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]	65.5	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	251	Parechovirus	hypothetical protein [Hubei picorna-like virus 26]	65.5	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	906	Potamipivirus	unknown [Po-Circo-like virus 51]	65.5	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	351	Crohivirus	hypothetical protein [Wenling picorna-like virus 9]	65.1	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	563	Limnipivirus	hypothetical protein 1 [Wenling picorna-like virus 2]	65.1	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	253	Sakobuvirus	hypothetical protein [Wuhan coneheads virus 1]	65.1	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR25884681				313	Harkavirus	putative RNA-dependent RNA polymerase [Pythium nunn virus 1]	65.1	
SRR14381429	China	2020	Rhinolophus malayanus	426	Aphthovirus	hypothetical protein [Shahe heteroptera virus 2]	65.1	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				335	Lagovirus	nucleotide-sugar epimerase [Synechococcus phage S-SRM01]	64.7	
SRR33769988				525	Ampivirus	hexon [Mayetiola barley midge adintovirus]	64.7	
SRR30793080				356	Livupivirus	hypothetical protein H390_gp02 [Xanthomonas citri phage CP2]	64.7	
SRR30793080				302	Crohivirus	ATPase [Vibrio phage Achelous]	64.7	
SRR19115554	Switzerland	2020	Myotis myotis	621	Harkavirus	hypothetical protein 2 [Beihai picorna-like virus 100]	64.7	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1316	Mosavirus	hypothetical protein FDH93_gp014 [Pseudomonas phage vB_PaeM_G1]	64.7	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	923	Astroviridae	hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]	64.7	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	353	Harkavirus	minor structural protein [Lactococcus phage Q54]	64.7	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	462	Harkavirus	replication-associated protein [Circoviridae 13 LDMD-2013]	64.7	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				470	Mamastrovirus	hypothetical protein QKU48_gp1326 [Fadolivirus algeromassiliense]	64.3	
SRR14381429	China	2020	Rhinolophus malayanus	1277	Astroviridae	hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]	64.3	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR33769988				452	Kunsagivirus	RecD-like DNA helicase [Bacillus phage FADO]	64.3	
SRR30793080				407	Ampivirus	virion structural protein [Cellulophaga phage phi17:2]	63.9	
SRR19115554	Switzerland	2020	Myotis myotis	2375	Astroviridae	hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]	63.9	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				353	Rosavirus	V-CATH [Dione juno nucleopolyhedrovirus]	63.9	
SRR30793080				2345	Astroviridae	5'-3' deoxyribonucleotidase [Clostridium phage c-st]	63.9	
SRR33769988				488	Ailurivirus	ORF B [Trichoplusia ni TED virus]	63.9	
SRR19115554	Switzerland	2020	Myotis myotis	427	Crohivirus	hypothetical protein [Hubei picorna-like virus 65]	63.9	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	303	Avastrovirus	major tail protein [Salmonella phage SE13]	63.5	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				383	Recovirus	putative ATP-dependent RNA helicase [Bodo saltans virus]	63.5	
SRR33769988				413	Senecavirus	gag-like protein [Lymantria xylina nucleopolyhedrovirus]	63.5	
SRR33769988				1073	Megrivirus	serine-threonine kinase [Ectocarpus siliculosus virus 1]	63.2	
SRR25884681				545	Rosavirus	SET [Rhynchobatus djiddensis adomavirus 1]	63.2	
SRR14860657				333	Rafivirus	hypothetical protein B887_gp17 [Cronobacter phage phiES15]	63.2	
SRR19115554	Switzerland	2020	Myotis myotis	1166	Bopivirus	polyprotein [Bradson virus]	63.2	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR25884681				354	Salivirus	protein-tyrosine phosphatase [Bracoviriform congregatae]	63.2	
SRR19115554	Switzerland	2020	Myotis myotis	387	Sakobuvirus	phage tail tape measure protein [Cellulophaga phage phi46:1]	63.2	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	538	Oscivirus	hypothetical protein [Hubei picorna-like virus 65]	62.8	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	307	Tremovirus	hypothetical protein [Hubei picorna-like virus 26]	62.8	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR25884871	China	2009	Hipposideros pomona	724	Vesivirus	Reverse Transcriptase, partial [Cladosporium fulvum T-1 virus]	62.8	BioProject: PRJNA997461 | SRA Study: SRP458111 | Experiment: SRX21605033
SRR19115554	Switzerland	2020	Myotis myotis	469	Cardiovirus	hypothetical protein KM538_s3gp1 [Shuangao chryso-like virus 1]	62.8	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	485	Aalivirus	NS1 [Mythimna loreyi densovirus]	62.8	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	327	Lagovirus	hypothetical protein 1 [Hubei earwig virus 3]	62.4	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	981	Torchivirus	hypothetical protein PQE76_gp115 [Bacillus phage vB_BsuS_PJN02]	62.4	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				353	Ampivirus	ABC transporter [Planktothrix phage PaV-LD]	62.4	
SRR19115554	Switzerland	2020	Myotis myotis	777	Tremovirus	ABC-type histidine transport system, ATPase component [Flavobacterium phage vB_FspP_elemoB_14-3B]	62.4	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	787	Pasivirus	tail protein with peptidase activity [Clostridium phage phiCD146]	62.4	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	587	Hunnivirus	hypothetical protein 2 [Beihai picorna-like virus 100]	62.4	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				472	Harkavirus	cyclophilin-type peptidyl-prolyl cis-trans isomerase [Fadolivirus algeromassiliense]	62.4	
SRR14381429	China	2020	Rhinolophus malayanus	934	Astroviridae	hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]	62.4	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	359	Ailurivirus	capsid protein [Aedes aegypti densovirus 2]	62.4	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				541	Potamipivirus	thymidylate synthase [Streptomyces phage Peebs]	62.0	
SRR14860657				378	Megrivirus	Phosphohydrolase [Pandoravirus macleodensis]	62.0	
SRR19115554	Switzerland	2020	Myotis myotis	277	Tremovirus	polyprotein [Graminella nigrifrons virus 1]	62.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				713	Ampivirus	ribonucleotide reductase large subunit [Bacillus phage G]	62.0	
SRR19115554	Switzerland	2020	Myotis myotis	536	Avihepatovirus	tail sheath [Flavobacterium phage FCL-2]	62.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				341	Harkavirus	ParB N-terminal domain-containing protein [Listeria phage B054]	62.0	
SRR30793080				313	Tremovirus	endolysin [Sinorhizobium phage phiN3]	61.6	
SRR14381429	China	2020	Rhinolophus malayanus	482	Astroviridae	hypothetical protein 1 [Beihai picorna-like virus 72]	61.6	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR33769988				516	Hunnivirus	Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]	61.6	
SRR19115554	Switzerland	2020	Myotis myotis	1196	Megrivirus	hypothetical protein 1 [Beihai picorna-like virus 119]	61.6	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
