Query,Name,Contig,Frame,Score,From,To,Alignment_length,HMM_length,Coverage,Threshold,Score_ratio,Length_contig
Kobuvirus_polyprotein,k141_12784|frame=-1,k141_12784,-1,1.7793335914611816,1118,1200,83,2410,0.03443983402489627,15,0.11862223943074544,649
Parechovirus_VP0_VP3_VP1,k141_10387|frame=-2,k141_10387,-2,1.7069381475448608,106,202,97,808,0.12004950495049505,12,0.1422448456287384,2539
Kobuvirus_2A_2B_2C,k141_18144|frame=1,k141_18144,1,1.7005548477172852,117,142,26,635,0.04094488188976378,15,0.11337032318115234,5129
Kobuvirus_2A_2B_2C,k141_1677|frame=-1,k141_1677,-1,1.6579285860061646,117,142,26,635,0.04094488188976378,15,0.11052857240041097,5142
Parechovirus_VP0_VP3_VP1,k141_27034|frame=1,k141_27034,1,1.5824185609817505,127,202,76,808,0.09405940594059406,12,0.13186821341514587,2616
Parechovirus_3A_3B_3C_3D,k141_3378|frame=1,k141_3378,1,1.5316224098205566,42,88,47,567,0.08289241622574955,12,0.12763520081837973,10619
Astroviridae_2,k141_31770|frame=-2,k141_31770,-2,1.5011752843856812,587,801,215,866,0.24826789838337182,15,0.10007835229237874,6707
Kobuvirus_polyprotein,k141_1045|frame=1,k141_1045,1,1.4612526893615723,1254,1279,26,2410,0.010788381742738589,15,0.09741684595743814,869
Parechovirus_3A_3B_3C_3D,k141_20466|frame=-2,k141_20466,-2,1.4394253492355347,205,237,33,567,0.0582010582010582,12,0.11995211243629456,1108
Parechovirus_3A_3B_3C_3D,k141_31564|frame=-2,k141_31564,-2,1.3269520998001099,209,238,30,567,0.05291005291005291,12,0.11057934165000916,1345
Kobuvirus_polyprotein,k141_2519|frame=-3,k141_2519,-3,1.315456748008728,1254,1279,26,2410,0.010788381742738589,15,0.0876971165339152,734
Parechovirus_VP0_VP3_VP1,k141_15118|frame=-2,k141_15118,-2,1.3057067394256592,382,443,62,808,0.07673267326732673,12,0.10880889495213826,2119
Astroviridae_2,k141_29033|frame=-1,k141_29033,-1,1.2947415113449097,124,213,90,866,0.10392609699769054,15,0.08631610075632731,361
Kobuvirus_2A_2B_2C,k141_5211|frame=2,k141_5211,2,1.2881582975387573,117,141,25,635,0.03937007874015748,15,0.08587721983591716,5098
Kobuvirus_2A_2B_2C,k141_34246|frame=2,k141_34246,2,1.2564315795898438,117,142,26,635,0.04094488188976378,15,0.08376210530598958,4432
Parechovirus_3A_3B_3C_3D,k141_31580|frame=2,k141_31580,2,1.2557897567749023,44,102,59,567,0.10405643738977072,12,0.10464914639790852,548
Parechovirus_VP0_VP3_VP1,k141_28613|frame=-1,k141_28613,-1,1.2228565216064453,107,202,96,808,0.1188118811881188,12,0.10190471013387044,3182
Astroviridae_1A,k141_13549|frame=-3,k141_13549,-3,1.2062753438949585,99,257,159,858,0.1853146853146853,15,0.0804183562596639,1086
Kobuvirus_VP0-VP3-VP1,k141_15118|frame=-2,k141_15118,-2,1.0651339292526245,300,325,26,845,0.03076923076923077,15,0.07100892861684163,2119
Parechovirus_3A_3B_3C_3D,k141_100|frame=1,k141_100,1,0.9513426423072815,67,92,26,567,0.04585537918871252,12,0.0792785535256068,1081
Kobuvirus_2A_2B_2C,k141_2621|frame=3,k141_2621,3,0.921535313129425,117,141,25,635,0.03937007874015748,15,0.06143568754196167,8540
Parechovirus_VP0_VP3_VP1,k141_20335|frame=2,k141_20335,2,0.9111799001693726,130,203,74,808,0.09158415841584158,12,0.07593165834744771,1706
Kobuvirus_polyprotein,k141_3378|frame=1,k141_3378,1,0.9104335308074951,555,710,156,2410,0.06473029045643154,15,0.06069556872049967,10619
Parechovirus_VP0_VP3_VP1,k141_14505|frame=-2,k141_14505,-2,0.8696474432945251,382,443,62,808,0.07673267326732673,12,0.07247062027454376,3594
Astroviridae_1B_pcr_primer_region_RDRP,k141_4353|frame=1,k141_4353,1,0.8675609827041626,45,69,25,128,0.1953125,15,0.05783739884694417,574
Parechovirus_VP0_VP3_VP1,k141_483|frame=-1,k141_483,-1,0.8368504047393799,127,202,76,808,0.09405940594059406,12,0.06973753372828166,3828
Astroviridae_1A,k141_19685|frame=-2,k141_19685,-2,0.8174727559089661,552,573,22,858,0.02564102564102564,15,0.05449818372726441,1607
Parechovirus_2A_2B_2C,k141_21548|frame=-1,k141_21548,-1,0.7669917345046997,223,273,51,594,0.08585858585858586,12,0.06391597787539165,3906
Kobuvirus_2A_2B_2C,k141_8730|frame=2,k141_8730,2,0.7569974660873413,117,142,26,635,0.04094488188976378,15,0.05046649773915609,10053
Kobuvirus_2A_2B_2C,k141_18829|frame=3,k141_18829,3,0.7299631834030151,117,141,25,635,0.03937007874015748,15,0.048664212226867676,9310
Kobuvirus_polyprotein,k141_33962|frame=1,k141_33962,1,0.7014835476875305,48,109,62,2410,0.025726141078838173,15,0.04676556984583537,1837
Astroviridae_1A,k141_19354|frame=-3,k141_19354,-3,0.6991665959358215,552,568,17,858,0.019813519813519812,15,0.046611106395721434,1781
Kobuvirus_VP0-VP3-VP1,k141_16661|frame=-2,k141_16661,-2,0.6941247582435608,652,800,149,845,0.17633136094674556,15,0.046274983882904054,6888
Kobuvirus_VP0-VP3-VP1,k141_29302|frame=-1,k141_29302,-1,0.6332876086235046,300,325,26,845,0.03076923076923077,15,0.04221917390823364,1451
Parechovirus_VP0_VP3_VP1,k141_8476|frame=-3,k141_8476,-3,0.5982911586761475,130,203,74,808,0.09158415841584158,12,0.04985759655634562,1966
Kobuvirus_VP0-VP3-VP1,k141_35113|frame=-2,k141_35113,-2,0.5913534164428711,143,209,67,845,0.07928994082840236,15,0.039423561096191405,868
Kobuvirus_VP0-VP3-VP1,k141_4965|frame=-3,k141_4965,-3,0.5521929264068604,300,325,26,845,0.03076923076923077,15,0.03681286176045736,4414
Astroviridae_1A,k141_32599|frame=3,k141_32599,3,0.51673424243927,551,568,18,858,0.02097902097902098,15,0.034448949495951335,1234
Parechovirus_VP0_VP3_VP1,k141_1801|frame=3,k141_1801,3,0.5093541145324707,127,202,76,808,0.09405940594059406,12,0.04244617621103922,4507
Kobuvirus_VP0-VP3-VP1,k141_12956|frame=3,k141_12956,3,0.37612399458885193,175,209,35,845,0.04142011834319527,15,0.025074932972590128,769
Parechovirus_VP0_VP3_VP1,k141_10166|frame=1,k141_10166,1,0.3317944407463074,127,202,76,808,0.09405940594059406,12,0.027649536728858948,4987
Parechovirus_VP0_VP3_VP1,k141_32403|frame=-3,k141_32403,-3,0.3307322561740875,127,202,76,808,0.09405940594059406,12,0.027561021347840626,4993
Kobuvirus_VP0-VP3-VP1,k141_14505|frame=-2,k141_14505,-2,0.3187829256057739,300,325,26,845,0.03076923076923077,15,0.02125219504038493,3594
Astroviridae_2,k141_25661|frame=3,k141_25661,3,0.3024383783340454,663,791,129,866,0.1489607390300231,15,0.020162558555603026,1784
Parechovirus_VP0_VP3_VP1,k141_13486|frame=3,k141_13486,3,0.20695291459560394,127,202,76,808,0.09405940594059406,12,0.017246076216300327,4913
Parechovirus_VP0_VP3_VP1,k141_34467|frame=1,k141_34467,1,0.10005125403404236,382,443,62,808,0.07673267326732673,12,0.008337604502836863,4024
Parechovirus_3A_3B_3C_3D,k141_12097|frame=-1,k141_12097,-1,0.0951896458864212,53,80,28,567,0.04938271604938271,12,0.007932470490535101,619
Astroviridae_1A,k141_31588|frame=3,k141_31588,3,0.0859706848859787,278,349,72,858,0.08391608391608392,15,0.00573137899239858,387
Kobuvirus_VP0-VP3-VP1,k141_34467|frame=1,k141_34467,1,0.01794673316180706,300,325,26,845,0.03076923076923077,15,0.001196448877453804,4024
Astroviridae_2,k141_23902|frame=2,k141_23902,2,0.003996876999735832,132,173,42,866,0.04849884526558892,15,0.00026645846664905546,333
Astroviridae_1A,k141_33126|frame=3,k141_33126,3,-0.0296332985162735,551,568,18,858,0.02097902097902098,15,-0.001975553234418233,1013
Astroviridae_2,k141_31113|frame=3,k141_31113,3,-0.061079639941453934,117,173,57,866,0.06581986143187067,15,-0.004071975996096929,324
Kobuvirus_polyprotein,k141_16175|frame=2,k141_16175,2,-0.07319719344377518,371,453,83,2410,0.03443983402489627,15,-0.004879812896251679,5373
Parechovirus_VP0_VP3_VP1,k141_14389|frame=-2,k141_14389,-2,-0.1302803009748459,382,443,62,808,0.07673267326732673,12,-0.010856691747903824,4785
Parechovirus_VP0_VP3_VP1,k141_15113|frame=3,k141_15113,3,-0.20567336678504944,382,422,41,808,0.050742574257425746,12,-0.017139447232087452,8254
Kobuvirus_VP0-VP3-VP1,k141_805|frame=3,k141_805,3,-0.2078080177307129,141,209,69,845,0.08165680473372781,15,-0.013853867848714193,2930
Kobuvirus_VP0-VP3-VP1,k141_14389|frame=-2,k141_14389,-2,-0.2484131157398224,300,325,26,845,0.03076923076923077,15,-0.016560874382654824,4785
Astroviridae_1B_pcr_primer_region_RDRP,k141_2468|frame=1,k141_2468,1,-0.26780039072036743,66,89,24,128,0.1875,15,-0.01785335938135783,759
Parechovirus_VP0_VP3_VP1,k141_19575|frame=-3,k141_19575,-3,-0.3387576639652252,383,443,61,808,0.07549504950495049,12,-0.028229805330435436,3338
Astroviridae_1B_pcr_primer_region_RDRP,k141_17470|frame=-3,k141_17470,-3,-0.3626529276371002,66,88,23,128,0.1796875,15,-0.02417686184247335,624
Kobuvirus_VP0-VP3-VP1,k141_24094|frame=2,k141_24094,2,-0.37185606360435486,261,292,32,845,0.0378698224852071,15,-0.024790404240290324,1789
Parechovirus_VP0_VP3_VP1,k141_34467|frame=1,k141_34467,1,-0.4544854760169983,130,203,74,808,0.09158415841584158,12,-0.03787378966808319,4024
Kobuvirus_VP0-VP3-VP1,k141_15113|frame=3,k141_15113,3,-0.4682151973247528,300,325,26,845,0.03076923076923077,15,-0.031214346488316853,8254
Parechovirus_VP0_VP3_VP1,k141_26059|frame=-1,k141_26059,-1,-0.4726963937282562,127,202,76,808,0.09405940594059406,12,-0.039391366144021354,7935
Astroviridae_1A,k141_13549|frame=-3,k141_13549,-3,-0.5053654909133911,283,332,50,858,0.05827505827505827,15,-0.033691032727559404,1086
Parechovirus_VP0_VP3_VP1,k141_19575|frame=-3,k141_19575,-3,-0.5287867784500122,130,202,73,808,0.09034653465346534,12,-0.04406556487083435,3338
Parechovirus_VP0_VP3_VP1,k141_14722|frame=3,k141_14722,3,-0.5680724382400513,382,423,42,808,0.05198019801980198,12,-0.04733936985333761,9860
Kobuvirus_VP0-VP3-VP1,k141_27034|frame=1,k141_27034,1,-0.5719496607780457,300,324,25,845,0.029585798816568046,15,-0.038129977385203045,2616
Parechovirus_VP0_VP3_VP1,k141_2621|frame=3,k141_2621,3,-0.590752124786377,127,202,76,808,0.09405940594059406,12,-0.04922934373219808,8540
Parechovirus_VP0_VP3_VP1,k141_16175|frame=2,k141_16175,2,-0.615371823310852,432,460,29,808,0.03589108910891089,12,-0.051280985275904335,5373
Kobuvirus_VP0-VP3-VP1,k141_3305|frame=-1,k141_3305,-1,-0.624387800693512,175,209,35,845,0.04142011834319527,15,-0.041625853379567465,1249
Parechovirus_VP0_VP3_VP1,k141_14505|frame=-2,k141_14505,-2,-0.6641027331352234,130,202,73,808,0.09034653465346534,12,-0.05534189442793528,3594
Kobuvirus_VP0-VP3-VP1,k141_8554|frame=2,k141_8554,2,-0.6673057675361633,300,324,25,845,0.029585798816568046,15,-0.04448705116907756,2780
Parechovirus_VP0_VP3_VP1,k141_25930|frame=1,k141_25930,1,-0.6971502304077148,382,443,62,808,0.07673267326732673,12,-0.058095852533976235,6623
Parechovirus_polyprotein,k141_4965|frame=-3,k141_4965,-3,-0.6985880136489868,629,688,60,2205,0.027210884353741496,12,-0.05821566780408224,4414
Kobuvirus_polyprotein,k141_24306|frame=-3,k141_24306,-3,-0.7207531332969666,1458,1550,93,2410,0.03858921161825726,15,-0.048050208886464434,6530
Kobuvirus_VP0-VP3-VP1,k141_19575|frame=-3,k141_19575,-3,-0.735447347164154,300,325,26,845,0.03076923076923077,15,-0.04902982314427694,3338
Kobuvirus_polyprotein,k141_14099|frame=-1,k141_14099,-1,-0.7497803568840027,1254,1279,26,2410,0.010788381742738589,15,-0.04998535712560018,1347
Parechovirus_VP0_VP3_VP1,k141_18829|frame=3,k141_18829,3,-0.7672586441040039,127,202,76,808,0.09405940594059406,12,-0.06393822034200032,9310
Kobuvirus_VP0-VP3-VP1,k141_14722|frame=3,k141_14722,3,-0.8010250329971313,300,325,26,845,0.03076923076923077,15,-0.053401668866475425,9860
Parechovirus_VP0_VP3_VP1,k141_3888|frame=-2,k141_3888,-2,-0.8765473961830139,127,202,76,808,0.09405940594059406,12,-0.07304561634858449,9971
Parechovirus_VP0_VP3_VP1,k141_8730|frame=2,k141_8730,2,-0.8891571760177612,127,202,76,808,0.09405940594059406,12,-0.07409643133481343,10053
Kobuvirus_VP0-VP3-VP1,k141_805|frame=3,k141_805,3,-0.9464721083641052,300,324,25,845,0.029585798816568046,15,-0.06309814055760701,2930
Astroviridae_1B_pcr_primer_region_RDRP,k141_2639|frame=1,k141_2639,1,-0.95708829164505,66,87,22,128,0.171875,15,-0.06380588610967,804
Astroviridae_1B_pcr_primer_region_RDRP,k141_21702|frame=-2,k141_21702,-2,-0.9616616368293762,66,88,23,128,0.1796875,15,-0.06411077578862508,886
Kobuvirus_polyprotein,k141_18665|frame=1,k141_18665,1,-1.0174411535263062,546,565,20,2410,0.008298755186721992,15,-0.06782941023508708,1016
Parechovirus_3A_3B_3C_3D,k141_30547|frame=-1,k141_30547,-1,-1.0591145753860474,114,144,31,567,0.054673721340388004,12,-0.08825954794883728,4107
Parechovirus_VP0_VP3_VP1,k141_29796|frame=1,k141_29796,1,-1.134403109550476,382,443,62,808,0.07673267326732673,12,-0.09453359246253967,8889
Astroviridae_2,k141_9459|frame=-2,k141_9459,-2,-1.1403956413269043,129,174,46,866,0.053117782909930716,15,-0.07602637608846029,422
Parechovirus_VP0_VP3_VP1,k141_14601|frame=-2,k141_14601,-2,-1.1455035209655762,382,443,62,808,0.07673267326732673,12,-0.09545862674713135,8438
Astroviridae_1A,k141_30510|frame=-2,k141_30510,-2,-1.151578664779663,780,841,62,858,0.07226107226107226,15,-0.07677191098531087,2531
Parechovirus_VP0_VP3_VP1,k141_4965|frame=-3,k141_4965,-3,-1.167720913887024,129,202,74,808,0.09158415841584158,12,-0.097310076157252,4414
Parechovirus_VP0_VP3_VP1,k141_23792|frame=-2,k141_23792,-2,-1.1975922584533691,382,443,62,808,0.07673267326732673,12,-0.09979935487111409,8431
Kobuvirus_VP0-VP3-VP1,k141_23792|frame=-2,k141_23792,-2,-1.216912031173706,300,325,26,845,0.03076923076923077,15,-0.08112746874491374,8431
Astroviridae_1B_pcr_primer_region_RDRP,k141_30807|frame=2,k141_30807,2,-1.23509681224823,66,87,22,128,0.171875,15,-0.08233978748321533,889
Kobuvirus_VP0-VP3-VP1,k141_483|frame=-1,k141_483,-1,-1.2373683452606201,300,324,25,845,0.029585798816568046,15,-0.08249122301737467,3828
Parechovirus_VP0_VP3_VP1,k141_25930|frame=1,k141_25930,1,-1.2446012496948242,130,202,73,808,0.09034653465346534,12,-0.10371677080790202,6623
Parechovirus_VP0_VP3_VP1,k141_14389|frame=-2,k141_14389,-2,-1.2631025314331055,130,202,73,808,0.09034653465346534,12,-0.10525854428609212,4785
Kobuvirus_VP0-VP3-VP1,k141_27917|frame=-1,k141_27917,-1,-1.2723619937896729,300,324,25,845,0.029585798816568046,15,-0.08482413291931153,3609
Kobuvirus_VP0-VP3-VP1,k141_29796|frame=1,k141_29796,1,-1.2959731817245483,300,325,26,845,0.03076923076923077,15,-0.08639821211496988,8889
Parechovirus_3A_3B_3C_3D,k141_13160|frame=-3,k141_13160,-3,-1.3172426223754883,53,80,28,567,0.04938271604938271,12,-0.1097702185312907,2837
Kobuvirus_VP0-VP3-VP1,k141_20596|frame=-2,k141_20596,-2,-1.3311773538589478,516,606,91,845,0.1076923076923077,15,-0.08874515692392985,4011
Parechovirus_VP0_VP3_VP1,k141_9498|frame=2,k141_9498,2,-1.3414866924285889,382,443,62,808,0.07673267326732673,12,-0.1117905577023824,9261
Kobuvirus_VP0-VP3-VP1,k141_9498|frame=2,k141_9498,2,-1.3564656972885132,300,325,26,845,0.03076923076923077,15,-0.09043104648590088,9261
Parechovirus_VP0_VP3_VP1,k141_17285|frame=1,k141_17285,1,-1.4272083044052124,382,443,62,808,0.07673267326732673,12,-0.11893402536710103,9792
Kobuvirus_VP0-VP3-VP1,k141_17285|frame=1,k141_17285,1,-1.439778208732605,300,325,26,845,0.03076923076923077,15,-0.095985213915507,9792
Astroviridae_2,k141_30451|frame=1,k141_30451,1,-1.441945195198059,709,792,84,866,0.09699769053117784,15,-0.0961296796798706,2194
Astroviridae_1A,k141_24860|frame=-3,k141_24860,-3,-1.4705272912979126,550,568,19,858,0.022144522144522144,15,-0.09803515275319417,1094
Parechovirus_2A_2B_2C,k141_9267|frame=1,k141_9267,1,-1.5297513008117676,7,50,44,594,0.07407407407407407,12,-0.1274792750676473,5555
Astroviridae_1A,k141_4139|frame=2,k141_4139,2,-1.532066822052002,551,568,18,858,0.02097902097902098,15,-0.10213778813680013,1191
Kobuvirus_VP0-VP3-VP1,k141_1801|frame=3,k141_1801,3,-1.5584214925765991,300,324,25,845,0.029585798816568046,15,-0.10389476617177328,4507
Astroviridae_1A,k141_28261|frame=-3,k141_28261,-3,-1.580931305885315,552,568,17,858,0.019813519813519812,15,-0.10539542039235433,923
Astroviridae_1B_pcr_primer_region_RDRP,k141_29796|frame=1,k141_29796,1,-1.6301658153533936,20,80,61,128,0.4765625,15,-0.10867772102355958,8889
Parechovirus_polyprotein,k141_15118|frame=-2,k141_15118,-2,-1.634859561920166,629,690,62,2205,0.028117913832199547,12,-0.1362382968266805,2119
Kobuvirus_VP0-VP3-VP1,k141_10166|frame=1,k141_10166,1,-1.7135387659072876,300,324,25,845,0.029585798816568046,15,-0.11423591772715251,4987
Kobuvirus_VP0-VP3-VP1,k141_32403|frame=-3,k141_32403,-3,-1.7144702672958374,300,324,25,845,0.029585798816568046,15,-0.1142980178197225,4993
Astroviridae_1A,k141_20541|frame=-3,k141_20541,-3,-1.7156095504760742,552,568,17,858,0.019813519813519812,15,-0.11437397003173828,1606
Kobuvirus_2A_2B_2C,k141_24369|frame=-3,k141_24369,-3,-1.740657091140747,20,59,40,635,0.06299212598425197,15,-0.1160438060760498,1222
Parechovirus_VP0_VP3_VP1,k141_32976|frame=-1,k141_32976,-1,-1.7924224138259888,383,443,61,808,0.07549504950495049,12,-0.14936853448549905,7301
Kobuvirus_3A_3B_3C_3D,k141_5792|frame=3,k141_5792,3,-1.829086422920227,258,291,34,627,0.05422647527910686,15,-0.12193909486134848,1482
Kobuvirus_polyprotein,k141_15118|frame=-2,k141_15118,-2,-1.9294217824935913,592,617,26,2410,0.010788381742738589,15,-0.1286281188329061,2119
Parechovirus_polyprotein,k141_3378|frame=1,k141_3378,1,-1.9461157321929932,379,451,73,2205,0.03310657596371882,12,-0.16217631101608276,10619
Parechovirus_polyprotein,k141_3378|frame=1,k141_3378,1,-1.9517966508865356,1680,1726,47,2205,0.021315192743764172,12,-0.1626497209072113,10619
Parechovirus_2A_2B_2C,k141_4965|frame=-3,k141_4965,-3,-1.9623275995254517,298,318,21,594,0.03535353535353535,12,-0.16352729996045431,4414
Kobuvirus_VP0-VP3-VP1,k141_13486|frame=3,k141_13486,3,-1.9960774183273315,300,324,25,845,0.029585798816568046,15,-0.13307182788848876,4913
Kobuvirus_VP0-VP3-VP1,k141_32976|frame=-1,k141_32976,-1,-1.9976307153701782,300,325,26,845,0.03076923076923077,15,-0.13317538102467855,7301
Kobuvirus_polyprotein,k141_29442|frame=-2,k141_29442,-2,-2.0419445037841797,592,616,25,2410,0.01037344398340249,15,-0.13612963358561198,930
Parechovirus_VP0_VP3_VP1,k141_15113|frame=3,k141_15113,3,-2.0560057163238525,129,202,74,808,0.09158415841584158,12,-0.1713338096936544,8254
Parechovirus_VP0_VP3_VP1,k141_32976|frame=-1,k141_32976,-1,-2.0693199634552,130,202,73,808,0.09034653465346534,12,-0.17244333028793335,7301
Parechovirus_polyprotein,k141_14505|frame=-2,k141_14505,-2,-2.084245443344116,629,690,62,2205,0.028117913832199547,12,-0.17368712027867636,3594
Astroviridae_1A,k141_4840|frame=-3,k141_4840,-3,-2.0847971439361572,296,333,38,858,0.04428904428904429,15,-0.13898647626241048,861
Kobuvirus_VP0-VP3-VP1,k141_8554|frame=2,k141_8554,2,-2.0859177112579346,175,209,35,845,0.04142011834319527,15,-0.13906118075052898,2780
Parechovirus_VP0_VP3_VP1,k141_13289|frame=-3,k141_13289,-3,-2.1297504901885986,134,255,122,808,0.15099009900990099,12,-0.17747920751571655,8021
Astroviridae_1B_pcr_primer_region_RDRP,k141_9613|frame=-1,k141_9613,-1,-2.1499717235565186,70,90,21,128,0.1640625,15,-0.14333144823710123,849
Kobuvirus_polyprotein,k141_35113|frame=-2,k141_35113,-2,-2.1623570919036865,435,501,67,2410,0.02780082987551867,15,-0.14415713946024578,868
Astroviridae_1A,k141_26778|frame=1,k141_26778,1,-2.196547269821167,552,572,21,858,0.024475524475524476,15,-0.14643648465474446,947
Parechovirus_VP0_VP3_VP1,k141_20596|frame=-2,k141_20596,-2,-2.211515188217163,134,150,17,808,0.02103960396039604,12,-0.18429293235143027,4011
Astroviridae_1B_pcr_primer_region_RDRP,k141_5211|frame=2,k141_5211,2,-2.2144253253936768,28,63,36,128,0.28125,15,-0.1476283550262451,5098
Parechovirus_2A_2B_2C,k141_3378|frame=1,k141_3378,1,-2.2236132621765137,414,538,125,594,0.21043771043771045,12,-0.18530110518137613,10619
Parechovirus_VP0_VP3_VP1,k141_23792|frame=-2,k141_23792,-2,-2.2583467960357666,130,202,73,808,0.09034653465346534,12,-0.18819556633631387,8431
Parechovirus_2A_2B_2C,k141_14722|frame=3,k141_14722,3,-2.300811529159546,514,594,81,594,0.13636363636363635,12,-0.19173429409662882,9860
Parechovirus_VP0_VP3_VP1,k141_14601|frame=-2,k141_14601,-2,-2.360116481781006,130,202,73,808,0.09034653465346534,12,-0.1966763734817505,8438
Astroviridae_1B,k141_18910|frame=-3,k141_18910,-3,-2.444946050643921,134,172,39,516,0.0755813953488372,15,-0.1629964033762614,970
Parechovirus_VP0_VP3_VP1,k141_9498|frame=2,k141_9498,2,-2.4655239582061768,130,202,73,808,0.09034653465346534,12,-0.20546032985051474,9261
Astroviridae_1A,k141_23589|frame=-3,k141_23589,-3,-2.483459711074829,552,568,17,858,0.019813519813519812,15,-0.16556398073832193,807
Kobuvirus_VP0-VP3-VP1,k141_26059|frame=-1,k141_26059,-1,-2.4888722896575928,300,324,25,845,0.029585798816568046,15,-0.16592481931050618,7935
