ID,Version,GenBank title,Release date,Organism name,Virus Lineage,Species,Family,Length,Submitters,Strain,Isolate_x,Geo location,Country,Collection date,Tissue/Specimen/Source,Host,Environmental,CDS count,Artificial,UNVERIFIED,1A,1A-strand,1B,1B-strand,2,2-strand,class,1A_length,1B_length,2_length
KY933670,KY933670.1,"Astrovirus VA1 non-structural protein 1ab, non-structural protein 1a, and capsid protein genes, complete cds",05-JUL-2017,Astrovirus VA1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus virginiaense,Mamastrovirus virginiaense,Astroviridae,6566.0,"Janowski,A.B., Bauer,I.K., Holtz,L.R. and Wang,D.",,C-P5,USA,,01-Apr-2017,,Homo sapiens,No,3.0,No,No,18-2679,1.0,2633-4202,1.0,4191-6468,1.0,Mammalia,2661.0,1569.0,2277.0
KX683863,KX683863.1,"Murine astrovirus strain Y RNA-dependent RNA polymerase (ORF1b) and capsid protein (ORF2) genes, partial cds",25-JUN-2017,Murine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,3452.0,"Compton,S.R.",Y,,USA: New Haven CT,,2014,feces,mouse,No,2.0,No,No,NA-NA,,0-1005,1.0,997-3452,1.0,Mammalia,,1005.0,2455.0
KX756441,KX756441.1,"Canine astrovirus isolate DD1, partial genome",11-JUN-2017,Canine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6513.0,"Moreno,P.S., Wagner,J., Mansfield,C.S., Stevens,M., Gilkerson,J.R. and Kirkwood,C.D.",,DD1,Australia,,2012,feces,Canis lupus familaris,No,3.0,No,No,45-2715,1.0,2666-4202,1.0,4014-6489,1.0,Mammalia,2670.0,1536.0,2475.0
LC201620,LC201620.1,"Porcine astrovirus 5 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV5/JPN/Ishi-Im1-2/2015",16-MAY-2017,Porcine astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6352.0,"Nagai,M. and Mika,I.",PoAstV5/JPN/Ishi-Im1-2/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,86-2672,1.0,2632-4144,1.0,4127-6335,1.0,Mammalia,2586.0,1512.0,2208.0
LC201619,LC201619.1,"Porcine astrovirus 5 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV5/JPN/Ishi-Im1-1/2015",16-MAY-2017,Porcine astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6378.0,"Nagai,M. and Mika,I.",PoAstV5/JPN/Ishi-Im1-1/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,51-2637,1.0,2597-4109,1.0,4092-6291,1.0,Mammalia,2586.0,1512.0,2199.0
LC201618,LC201618.1,"Porcine astrovirus 5 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV5/JPN/MoI2-3-1/2015",16-MAY-2017,Porcine astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6445.0,"Nagai,M. and Mika,I.",PoAstV5/JPN/MoI2-3-1/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,93-2679,1.0,2639-4151,1.0,4134-6342,1.0,Mammalia,2586.0,1512.0,2208.0
LC201617,LC201617.1,"Porcine astrovirus 5 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV5/JPN/MoI2-1-3/2015",16-MAY-2017,Porcine astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6430.0,"Nagai,M. and Mika,I.",PoAstV5/JPN/MoI2-1-3/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,93-2679,1.0,2639-4151,1.0,4134-6342,1.0,Mammalia,2586.0,1512.0,2208.0
LC201616,LC201616.1,"Porcine astrovirus 5 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV/JPN/HgTa2-2/2015",16-MAY-2017,Porcine astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6432.0,"Nagai,M. and Mika,I.",PoAstV/JPN/HgTa2-2/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,86-2672,1.0,2632-4144,1.0,4127-6335,1.0,Mammalia,2586.0,1512.0,2208.0
LC201615,LC201615.1,"Porcine astrovirus 5 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV5/JPN/HgTa2-1-3/2015",16-MAY-2017,Porcine astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6446.0,"Nagai,M. and Mika,I.",PoAstV5/JPN/HgTa2-1-3/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,93-2679,1.0,2639-4151,1.0,4134-6342,1.0,Mammalia,2586.0,1512.0,2208.0
LC201614,LC201614.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/Iba-464-4-2/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6014.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/Iba-464-4-2/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,0-2622,1.0,2555-4067,1.0,4059-6014,1.0,Mammalia,2622.0,1512.0,1955.0
LC201613,LC201613.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/Ishi-Ya7-1/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6723.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/Ishi-Ya7-1/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,10-2644,1.0,2577-4089,1.0,4081-6706,1.0,Mammalia,2634.0,1512.0,2625.0
LC201612,LC201612.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/MoI2-3-2/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6623.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/MoI2-3-2/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,7-2638,1.0,2571-4083,1.0,4075-6553,1.0,Mammalia,2631.0,1512.0,2478.0
LC201611,LC201611.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/MoI2-2/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6633.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/MoI2-2/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,15-2646,1.0,2579-4091,1.0,4083-6561,1.0,Mammalia,2631.0,1512.0,2478.0
LC201610,LC201610.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV/JPN/MoI2-1-2/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6623.0,"Nagai,M. and Mika,I.",PoAstV/JPN/MoI2-1-2/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,11-2642,1.0,2575-4087,1.0,4079-6557,1.0,Mammalia,2631.0,1512.0,2478.0
LC201609,LC201609.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/MoI2-1-1/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6673.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/MoI2-1-1/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,11-2654,1.0,2587-4099,1.0,4091-6602,1.0,Mammalia,2643.0,1512.0,2511.0
LC201608,LC201608.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/HgTa2-3/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6625.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/HgTa2-3/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,10-2653,1.0,2586-4098,1.0,4090-6562,1.0,Mammalia,2643.0,1512.0,2472.0
LC201607,LC201607.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/HgTa2-1-2/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6316.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/HgTa2-1-2/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,2-2597,1.0,2530-4042,1.0,4034-6316,1.0,Mammalia,2595.0,1512.0,2282.0
LC201606,LC201606.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/HgTa2-1-1/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6482.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/HgTa2-1-1/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,10-2644,1.0,2577-4089,1.0,4081-6482,1.0,Mammalia,2634.0,1512.0,2401.0
LC201605,LC201605.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/HkKa2-1/2015",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6674.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/HkKa2-1/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,6-2637,1.0,2570-4082,1.0,4074-6600,1.0,Mammalia,2631.0,1512.0,2526.0
LC201604,LC201604.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/Buta17/2014",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6494.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/Buta17/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,0-2634,1.0,2567-4079,1.0,4071-6494,1.0,Mammalia,2634.0,1512.0,2423.0
LC201603,LC201603.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/Bu5-10-2/2014",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6476.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/Bu5-10-2/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,11-2642,1.0,2575-4087,1.0,4079-6476,1.0,Mammalia,2631.0,1512.0,2397.0
LC201602,LC201602.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/Bu4-6-2/2014",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6513.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/Bu4-6-2/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,5-2639,1.0,2572-4084,1.0,4076-6513,1.0,Mammalia,2634.0,1512.0,2437.0
LC201601,LC201601.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/Bu4-6-1/2014",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6656.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/Bu4-6-1/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,10-2653,1.0,2586-4098,1.0,4090-6580,1.0,Mammalia,2643.0,1512.0,2490.0
LC201600,LC201600.1,"Porcine astrovirus 4 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV4/JPN/Bu4-2-2/2014",16-MAY-2017,Porcine astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6654.0,"Nagai,M. and Mika,I.",PoAstV4/JPN/Bu4-2-2/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,9-2652,1.0,2585-4097,1.0,4089-6579,1.0,Mammalia,2643.0,1512.0,2490.0
LC201599,LC201599.1,"Porcine astrovirus 3 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV3/JPN/Bu8-4/2014",16-MAY-2017,Porcine astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6351.0,"Nagai,M. and Mika,I.",PoAstV3/JPN/Bu8-4/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,18-2553,1.0,2507-4079,1.0,3882-6336,1.0,Mammalia,2535.0,1572.0,2454.0
LC201598,LC201598.1,"Porcine astrovirus 3 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV3/JPN/Bu7-9/2014",16-MAY-2017,Porcine astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6374.0,"Nagai,M. and Mika,I.",PoAstV3/JPN/Bu7-9/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,15-2550,1.0,2504-4076,1.0,3879-6342,1.0,Mammalia,2535.0,1572.0,2463.0
LC201597,LC201597.1,"Porcine astrovirus 3 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV3/JPN/Bu4-4/2014",16-MAY-2017,Porcine astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6389.0,"Nagai,M. and Mika,I.",PoAstV3/JPN/Bu4-4/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,15-2550,1.0,2504-4076,1.0,3879-6336,1.0,Mammalia,2535.0,1572.0,2457.0
LC201596,LC201596.1,"Porcine astrovirus 3 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV3/JPN/Bu4-2-1/2014",16-MAY-2017,Porcine astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6412.0,"Nagai,M. and Mika,I.",PoAstV3/JPN/Bu4-2-1/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,27-2562,1.0,2516-4088,1.0,3891-6348,1.0,Mammalia,2535.0,1572.0,2457.0
LC201595,LC201595.1,"Porcine astrovirus 3 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV3/JPN/Bu2-5/2014",16-MAY-2017,Porcine astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6397.0,"Nagai,M. and Mika,I.",PoAstV3/JPN/Bu2-5/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,21-2556,1.0,2510-4082,1.0,3885-6339,1.0,Mammalia,2535.0,1572.0,2454.0
LC201594,LC201594.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/Iba-464-4-1/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6361.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/Iba-464-4-1/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,38-2513,1.0,2464-3976,1.0,3968-6275,1.0,Mammalia,2475.0,1512.0,2307.0
LC201593,LC201593.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/Ishi-Im3/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6368.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/Ishi-Im3/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,40-2515,1.0,2466-3978,1.0,3970-6289,1.0,Mammalia,2475.0,1512.0,2319.0
LC201592,LC201592.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/Ishi-Ya8/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6374.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/Ishi-Ya8/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,36-2511,1.0,2462-3974,1.0,3966-6297,1.0,Mammalia,2475.0,1512.0,2331.0
LC201591,LC201591.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/Ishi-Ya7-2/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,5930.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/Ishi-Ya7-2/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,35-2513,1.0,2464-3976,1.0,3968-5930,1.0,Mammalia,2478.0,1512.0,1962.0
LC201590,LC201590.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/Ishi-Ya6/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6332.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/Ishi-Ya6/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,27-2502,1.0,2453-3965,1.0,3957-6255,1.0,Mammalia,2475.0,1512.0,2298.0
LC201589,LC201589.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/Ishi-Ya4/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6348.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/Ishi-Ya4/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,29-2504,1.0,2455-3967,1.0,3959-6275,1.0,Mammalia,2475.0,1512.0,2316.0
LC201588,LC201588.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/HgYa2-3/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6350.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/HgYa2-3/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,39-2514,1.0,2465-3977,1.0,3969-6273,1.0,Mammalia,2475.0,1512.0,2304.0
LC201587,LC201587.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/HgOg2-4/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6370.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/HgOg2-4/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,36-2511,1.0,2462-3974,1.0,3966-6294,1.0,Mammalia,2475.0,1512.0,2328.0
LC201586,LC201586.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/HgOg2-1/2015",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6333.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/HgOg2-1/2015,,Japan,,2015,,Sus scrofa,No,3.0,No,No,34-2509,1.0,2460-3972,1.0,3964-6262,1.0,Mammalia,2475.0,1512.0,2298.0
LC201585,LC201585.1,"Porcine astrovirus 2 genes for ORF1ab, ORF1a, ORF2, complete cds, strain: PoAstV2/JPN/Bu5-10-1/2014",16-MAY-2017,Porcine astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6302.0,"Nagai,M. and Mika,I.",PoAstV2/JPN/Bu5-10-1/2014,,Japan,,2014,,Sus scrofa,No,3.0,No,No,41-2516,1.0,2467-3979,1.0,3971-6224,1.0,Mammalia,2475.0,1512.0,2253.0
KT956903,KT956903.2,"Bovine astrovirus isolate CH15, partial genome",11-MAY-2017,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6482.0,"Seuberlich,T., Wuthrich,D., Oevermann,A., Selimovic-Hamza,S., Drogemuller,C., Bruggmann,R. and Bouzalas,I.G.",,CH15,Switzerland,,2015,,Bos taurus,No,3.0,No,No,45-2595,1.0,2549-4115,1.0,4107-6387,1.0,Mammalia,2550.0,1566.0,2280.0
KY024238,KY024238.1,"Qinghai Himalayan marmot astrovirus 2 isolate HHMAstV2, complete genome",21-FEB-2017,Qinghai Himalayan marmot astrovirus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6640.0,"Ao,Y.",,HHMAstV2,China,,2013/2014,liver tissue,Marmota himalayana,No,3.0,No,No,31-2692,1.0,2646-4179,1.0,4171-6538,1.0,Mammalia,2661.0,1533.0,2367.0
KY024237,KY024237.1,"Qinghai Himalayan marmot astrovirus 1 isolate HHMAstV1, complete genome",21-FEB-2017,Qinghai Himalayan marmot astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6712.0,"Ao,Y.",,HHMAstV1,China,,2013/2014,liver tissue,Marmota himalayana,No,3.0,No,No,30-2694,1.0,2651-4190,1.0,4182-6600,1.0,Mammalia,2664.0,1539.0,2418.0
KX033447,KX033447.1,"Mamastrovirus 3 strain WBAstV/CH/2015, complete genome",01-JAN-2017,Mamastrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis,Mamastrovirus suis,Astroviridae,6678.0,"Zhang,F., Song,D., Ye,Y., Peng,Q., Chen,Y., Zhou,X., Li,A. and Tang,Y.",WBAstV/CH/2015,,China,,Jun-2015,feces,Sus scrofa (wild boar),No,3.0,No,No,103-2589,1.0,2589-4098,1.0,4090-6571,1.0,Mammalia,2486.0,1509.0,2481.0
KX907134,KX907134.1,"Bastrovirus/VietNam/Porcine/17489_85 non-structural polyprotein and structural polyprotein genes, complete cds",27-DEC-2016,Bastrovirus/VietNam/Porcine/17489_85,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6009.0,"Oude Munnink,B.B., Phan,M.V.T., Kellam,P., van der Hoek,L. and Cotten,M.",,17489_85,Viet Nam,,18-Apr-2013,feces,porcine,No,2.0,No,No,NA-NA,,NA-NA,,3726-5772,1.0,Mammalia,,,2046.0
KX907133,KX907133.1,"Bastrovirus/VietNam/Bat/16715_78 non-structural polyprotein gene, partial cds; and structural polyprotein gene, complete cds",27-DEC-2016,Bastrovirus/VietNam/Bat/16715_78,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Bastrovirus BAS-2,,Astroviridae,5850.0,"Oude Munnink,B.B., Phan,M.V.T., Kellam,P., van der Hoek,L. and Cotten,M.",,16715_78,Viet Nam,,17-Jun-2014,feces,Bat,No,2.0,No,No,NA-NA,,NA-NA,,3691-5587,1.0,Mammalia,,,1896.0
KX907132,KX907132.1,"Bastrovirus/VietNam/Rat/16715_58 non-structural polyprotein and structural polyprotein genes, complete cds",27-DEC-2016,Bastrovirus/VietNam/Rat/16715_58,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Bastrovirus BAS-3,,Astroviridae,5778.0,"Oude Munnink,B.B., Phan,M.V.T., Kellam,P., van der Hoek,L. and Cotten,M.",,16715_58,Viet Nam,,10-Jun-2014,feces,rat,No,2.0,No,No,NA-NA,,NA-NA,,3685-5692,1.0,Mammalia,,,2007.0
KX907130,KX907130.1,"Bastrovirus/VietNam/Rat/16715_26 non-structural polyprotein and structural polyprotein genes, complete cds",27-DEC-2016,Bastrovirus/VietNam/Rat/16715_26,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Bastrovirus BAS-3,,Astroviridae,5937.0,"Oude Munnink,B.B., Phan,M.V.T., Kellam,P., van der Hoek,L. and Cotten,M.",,16715_26,Viet Nam,,14-Nov-2014,feces,rat,No,2.0,No,No,NA-NA,,NA-NA,,3802-5809,1.0,Mammalia,,,2007.0
KX907129,KX907129.1,"Bastrovirus/VietNam/Rat/16715_10 non-structural polyprotein and structural polyprotein genes, complete cds",27-DEC-2016,Bastrovirus/VietNam/Rat/16715_10,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Bastrovirus BAS-3,,Astroviridae,5818.0,"Oude Munnink,B.B., Phan,M.V.T., Kellam,P., van der Hoek,L. and Cotten,M.",,16715_10,Viet Nam,,12-Nov-2014,feces,rat,No,2.0,No,No,NA-NA,,NA-NA,,3684-5691,1.0,Mammalia,,,2007.0
